record_id,source_dataset,data_origin,borrower_scope,dataset,business_age_years,registered_capital_wan,industry,employee_count,annual_revenue_wan,annual_profit_wan,profit_margin,cash_flow_wan,asset_liability_ratio,invalid_invoice_ratio,supplier_count,customer_count,customer_concentration,tax_level,tax_score,annual_tax_wan,has_default_history,overdue_count_2yr,credit_inquiry_3m,legal_disputes,has_real_estate,real_estate_value_wan,has_other_collateral,revenue_volatility,is_ecommerce,is_tech_enterprise,default_probability,has_defaulted,credit_rating,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code,risk_label,risk_label_definition
SGC-0001,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,DEM,18,,,,,0,1,1,4,2,used_car,1,2,4,2,1,4,2,21,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0089,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,DEM,6,,,,,0,1,1,4,0,other,4,4,3,2,1,4,1,39,3,2,2,2,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0090,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,DEM,24,,,,,0,1,2,3,0,other,5,3,4,2,1,4,3,42,3,1,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0091,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,DEM,12,,,,,0,1,2,4,0,other,2,2,4,3,1,1,3,27,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0092,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991,DEM,30,,,,,0,1,2,2,3,furniture_equipment,5,5,2,2,1,4,3,25,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0093,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,DEM,30,,,,,0,1,2,0,9,retraining,1,3,2,2,1,1,3,28,3,2,2,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0094,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,DEM,9,,,,,0,1,1,2,3,furniture_equipment,1,4,3,3,1,4,1,59,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0095,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361,DEM,18,,,,,0,1,2,4,2,used_car,1,5,2,3,1,1,4,41,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0096,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,DEM,27,,,,,0,1,4,4,2,used_car,4,2,4,3,1,2,1,32,2,2,2,2,1,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0097,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,DEM,12,,,,,0,1,2,4,3,furniture_equipment,1,3,1,2,1,1,1,23,3,2,1,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0098,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455,DEM,36,,,,,0,0,2,3,9,retraining,1,3,2,1,1,2,1,30,2,2,2,4,2,2,2,1,1=bad credit risk; 0=good credit risk
SGC-0099,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,DEM,9,,,,,0,1,1,2,2,used_car,1,3,3,3,1,2,1,25,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0100,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5954,DEM,42,,,,,0,1,2,4,9,retraining,1,4,2,2,1,1,1,41,1,2,2,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0101,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,DEM,24,,,,,0,1,4,4,2,used_car,4,3,4,3,1,4,1,40,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0102,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,DEM,15,,,,,0,1,1,2,9,retraining,1,3,4,2,1,4,2,22,3,2,1,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0103,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712,DEM,24,,,,,0,1,2,3,9,retraining,5,3,4,3,1,2,2,34,1,2,2,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0104,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7432,DEM,36,,,,,0,1,2,3,0,other,1,3,2,2,1,2,2,54,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0105,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,DEM,24,,,,,1,1,4,4,3,furniture_equipment,1,4,4,4,3,2,3,33,3,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0106,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393,DEM,24,,,,,1,1,4,2,0,other,1,3,2,3,3,2,1,31,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0107,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412,DEM,12,,,,,1,1,4,4,9,retraining,1,3,4,2,3,2,1,29,3,2,2,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0108,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473,DEM,18,,,,,0,1,4,2,3,furniture_equipment,1,2,3,4,1,4,1,39,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0109,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,DEM,24,,,,,0,1,4,2,3,furniture_equipment,1,2,4,2,1,3,3,38,2,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0110,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,DEM,12,,,,,0,1,4,4,6,repairs,5,4,4,2,1,2,3,61,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0111,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959,DEM,15,,,,,0,0,1,2,0,other,1,3,3,2,1,2,2,29,3,2,1,3,2,2,2,1,1=bad credit risk; 0=good credit risk
SGC-0112,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,DEM,6,,,,,0,1,1,2,2,used_car,1,5,2,2,1,1,2,49,1,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0113,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366,DEM,12,,,,,0,1,2,4,0,other,3,4,3,1,1,3,3,36,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0114,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,DEM,12,,,,,0,1,4,2,2,used_car,1,3,4,2,1,1,1,26,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0115,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976,DEM,21,,,,,0,1,2,2,2,used_car,5,4,2,3,1,3,3,35,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0116,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260,DEM,18,,,,,0,1,2,2,0,other,1,4,3,3,1,3,1,28,3,1,1,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0117,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919,DEM,9,,,,,0,1,2,4,2,used_car,1,4,4,3,1,3,3,35,3,1,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0118,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603,DEM,24,,,,,0,1,4,2,1,new_car,4,3,2,2,1,4,3,28,3,1,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0119,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,DEM,9,,,,,0,1,4,4,6,repairs,3,5,4,3,1,2,3,52,3,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0120,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062,DEM,24,,,,,0,1,4,2,2,used_car,3,5,4,3,1,3,4,32,3,1,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0121,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,DEM,36,,,,,0,1,2,2,3,furniture_equipment,1,2,4,2,1,1,4,30,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0122,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842,DEM,36,,,,,0,1,4,4,1,new_car,1,5,2,3,1,2,2,35,3,2,2,3,1,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0123,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063,DEM,6,,,,,0,1,2,2,3,furniture_equipment,1,2,4,4,1,3,3,30,3,1,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0124,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,DEM,15,,,,,0,1,4,4,3,furniture_equipment,1,3,4,2,1,2,3,43,3,2,1,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0125,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,DEM,15,,,,,0,1,4,2,3,furniture_equipment,3,5,4,3,1,3,2,47,2,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0126,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,DEM,24,,,,,0,1,4,4,3,furniture_equipment,1,2,3,4,1,3,4,47,3,3,3,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0127,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,DEM,15,,,,,0,1,4,2,4,radio_television,5,2,4,2,1,1,1,24,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0128,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978,DEM,6,,,,,0,1,4,2,2,used_car,3,3,1,3,1,2,3,32,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0129,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,DEM,18,,,,,0,1,4,2,0,other,1,3,2,4,1,2,2,30,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0130,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872,DEM,24,,,,,0,1,4,4,3,furniture_equipment,2,5,3,3,1,4,1,36,3,2,1,3,1,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0131,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,DEM,24,,,,,0,1,3,2,2,used_car,1,3,2,3,1,2,1,26,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0132,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515,DEM,18,,,,,0,1,4,2,2,used_car,1,3,3,3,1,4,1,43,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0133,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,DEM,6,,,,,0,1,3,2,2,used_car,1,3,2,3,1,2,1,41,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0134,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,DEM,18,,,,,0,1,4,2,3,furniture_equipment,1,2,3,2,1,1,1,26,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0135,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,DEM,10,,,,,0,1,4,2,0,other,1,3,2,2,1,4,3,64,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0136,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543,DEM,6,,,,,0,1,4,2,2,used_car,4,3,4,1,1,2,1,33,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0137,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,DEM,12,,,,,0,1,2,2,0,other,4,5,4,3,1,4,1,54,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0138,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,DEM,24,,,,,0,1,1,1,0,other,2,4,2,3,1,3,3,32,1,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0139,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,DEM,6,,,,,0,1,2,4,8,vacation,5,4,1,2,1,3,2,39,3,2,2,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0140,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148,DEM,24,,,,,0,1,3,4,3,furniture_equipment,5,3,3,3,1,2,3,31,3,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0141,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835,DEM,36,,,,,0,1,4,2,3,furniture_equipment,5,5,2,2,1,4,1,45,3,2,1,2,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0142,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,DEM,9,,,,,0,1,4,2,6,repairs,5,5,1,3,1,4,1,64,3,2,1,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0143,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,DEM,24,,,,,0,1,2,2,3,furniture_equipment,5,5,2,2,1,4,3,42,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0144,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406,DEM,9,,,,,0,1,4,4,2,used_car,1,1,2,3,1,3,3,31,3,2,1,4,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0145,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394,DEM,36,,,,,0,1,4,2,3,furniture_equipment,5,3,4,2,1,4,3,25,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0146,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,DEM,21,,,,,0,1,4,2,1,new_car,5,5,4,3,1,4,1,46,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0147,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2964,DEM,24,,,,,0,1,1,2,1,new_car,5,5,4,3,1,4,4,49,1,3,1,3,1,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0148,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262,DEM,12,,,,,0,1,1,2,2,used_car,5,5,2,1,1,4,2,49,3,2,1,2,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0149,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542,DEM,12,,,,,0,1,4,2,9,retraining,1,4,2,3,1,4,3,36,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0150,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,DEM,24,,,,,0,1,2,4,3,furniture_equipment,1,5,4,3,1,2,2,48,3,2,2,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0151,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,DEM,12,,,,,0,1,3,1,3,furniture_equipment,4,3,3,2,1,3,1,42,3,1,2,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0152,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171,DEM,12,,,,,0,1,4,2,3,furniture_equipment,1,2,2,2,1,2,3,29,1,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0153,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8858,DEM,48,,,,,0,1,4,4,1,new_car,5,4,2,3,1,1,4,35,3,3,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0154,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512,DEM,24,,,,,0,1,2,2,0,other,2,4,2,3,1,3,3,38,1,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0155,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,DEM,12,,,,,0,1,2,2,3,furniture_equipment,3,3,3,1,1,1,3,26,3,2,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0156,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684,DEM,24,,,,,0,1,4,4,3,furniture_equipment,1,3,4,3,1,2,1,35,3,2,2,2,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0157,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,DEM,12,,,,,0,1,1,2,3,furniture_equipment,1,3,4,2,1,1,3,23,1,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0158,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5954,DEM,30,,,,,0,1,4,4,3,furniture_equipment,1,4,3,3,2,2,3,38,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0159,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416,DEM,48,,,,,0,0,2,1,9,retraining,1,5,4,2,1,3,4,59,3,1,1,3,2,1,2,1,1=bad credit risk; 0=good credit risk
SGC-0160,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,DEM,12,,,,,0,1,2,4,2,used_car,1,5,1,3,1,4,3,28,3,1,3,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0161,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291,DEM,12,,,,,0,1,4,4,3,furniture_equipment,1,3,4,2,1,2,2,35,3,2,2,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0162,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,DEM,24,,,,,0,1,3,4,9,retraining,4,3,2,1,1,4,1,36,3,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0163,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972,DEM,24,,,,,0,1,4,2,2,used_car,1,4,2,2,1,4,2,25,3,1,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0164,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343,DEM,15,,,,,0,1,4,4,2,used_car,1,3,4,3,1,2,4,28,3,3,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0165,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,DEM,15,,,,,0,1,3,2,6,repairs,1,2,4,2,1,4,2,23,3,1,1,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0166,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134,DEM,9,,,,,0,1,4,4,0,other,1,3,4,3,1,4,3,48,3,2,3,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0167,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771,DEM,30,,,,,0,1,4,4,3,furniture_equipment,1,4,4,2,1,2,3,25,3,2,2,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0168,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,DEM,24,,,,,0,1,4,4,9,retraining,1,3,3,3,1,2,1,74,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0169,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788,DEM,15,,,,,0,1,4,4,2,used_car,1,4,2,2,2,3,3,24,1,2,2,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0170,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,DEM,6,,,,,0,1,4,4,3,furniture_equipment,1,3,1,2,1,1,3,28,3,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0171,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848,DEM,36,,,,,0,1,3,2,3,furniture_equipment,1,3,4,3,1,1,3,24,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0172,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,DEM,12,,,,,0,0,1,2,0,other,1,3,4,2,1,2,1,24,3,2,1,2,2,1,2,1,1=bad credit risk; 0=good credit risk
SGC-0173,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,DEM,12,,,,,0,1,3,2,3,furniture_equipment,1,3,3,4,1,4,1,23,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0174,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552,DEM,24,,,,,0,1,4,2,3,furniture_equipment,1,4,3,3,1,1,3,32,1,2,1,3,1,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0175,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,DEM,12,,,,,0,1,4,2,3,furniture_equipment,1,4,4,3,1,2,3,31,3,1,2,4,1,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0176,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235,DEM,24,,,,,0,1,4,2,3,furniture_equipment,3,5,3,1,1,2,3,36,3,2,1,4,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0177,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139,DEM,24,,,,,0,1,4,4,9,retraining,2,3,3,3,1,3,2,27,3,2,2,2,2,2,2,0,1=bad credit risk; 0=good credit risk
SGC-0178,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,DEM,12,,,,,0,1,2,4,1,new_car,2,2,3,3,1,4,2,44,3,2,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SGC-0179,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,DEM,18,,,,,0,1,4,2,9,retraining,1,4,4,3,1,1,3,34,2,2,2,3,2,2,2,0,1=bad credit risk; 0=good credit risk
