record_id,source_dataset,data_origin,borrower_scope,business_type,industry,business_age,monthly_revenue,monthly_cost,net_cashflow,existing_debt,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,risk_label,risk_label_definition,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code
SGC-0120,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3062,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,3,5,4,3,1,3,4,32,3,1,1,3,2,2,2
SGC-0121,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4795,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,4,2,1,1,4,30,3,2,1,4,2,2,2
SGC-0122,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5842,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,1,5,2,3,1,2,2,35,3,2,2,3,1,2,2
SGC-0123,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2063,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,4,4,1,3,3,30,3,1,1,4,2,2,2
SGC-0124,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1459,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,4,2,1,2,3,43,3,2,1,2,2,1,2
SGC-0125,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1213,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,3,5,4,3,1,3,2,47,2,2,1,3,2,2,2
SGC-0126,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5103,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,2,3,4,1,3,4,47,3,3,3,3,2,2,2
SGC-0127,UCI South German Credit,public_real_world_historical,individual,,,,,,,,874,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,4,radio_television,5,2,4,2,1,1,1,24,3,2,1,3,2,1,2
SGC-0128,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2978,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,3,3,1,3,1,2,3,32,3,2,1,3,2,2,2
SGC-0129,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1820,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,3,2,4,1,2,2,30,3,2,1,4,2,2,2
SGC-0130,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2872,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,2,5,3,3,1,4,1,36,3,2,1,3,1,2,2
SGC-0131,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1925,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,2,used_car,1,3,2,3,1,2,1,26,3,2,1,3,2,1,2
SGC-0132,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2515,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,3,3,3,1,4,1,43,3,2,1,3,2,2,2
SGC-0133,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2116,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,2,used_car,1,3,2,3,1,2,1,41,3,2,1,3,2,2,2
SGC-0134,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1453,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,2,3,2,1,1,1,26,3,2,1,3,2,1,2
SGC-0135,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1364,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,3,2,2,1,4,3,64,3,2,1,3,2,2,2
SGC-0136,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1543,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,4,3,4,1,1,2,1,33,3,2,1,3,2,1,2
SGC-0137,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1318,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,4,5,4,3,1,4,1,54,3,2,1,3,2,2,2
SGC-0138,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2325,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,1,0,other,2,4,2,3,1,3,3,32,1,2,1,3,2,1,2
SGC-0139,UCI South German Credit,public_real_world_historical,individual,,,,,,,,932,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,8,vacation,5,4,1,2,1,3,2,39,3,2,2,2,2,1,2
SGC-0140,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3148,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,3,furniture_equipment,5,3,3,3,1,2,3,31,3,2,2,3,2,2,2
SGC-0141,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3835,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,5,2,2,1,4,1,45,3,2,1,2,2,2,2
SGC-0142,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3832,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,6,repairs,5,5,1,3,1,4,1,64,3,2,1,2,2,1,2
SGC-0143,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5084,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,5,5,2,2,1,4,3,42,3,2,1,3,2,2,2
SGC-0144,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2406,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,1,2,3,1,3,3,31,3,2,1,4,2,1,2
SGC-0145,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2394,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,3,4,2,1,4,3,25,3,2,1,3,2,1,2
SGC-0146,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2476,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,5,5,4,3,1,4,1,46,3,2,1,4,2,2,2
SGC-0147,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2964,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,1,new_car,5,5,4,3,1,4,4,49,1,3,1,3,1,2,2
SGC-0148,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1262,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,5,5,2,1,1,4,2,49,3,2,1,2,2,2,2
SGC-0149,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1542,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,1,4,2,3,1,4,3,36,3,2,1,3,2,2,2
SGC-0150,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1743,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,3,furniture_equipment,1,5,4,3,1,2,2,48,3,2,2,2,2,1,2
SGC-0151,UCI South German Credit,public_real_world_historical,individual,,,,,,,,409,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,1,3,furniture_equipment,4,3,3,2,1,3,1,42,3,1,2,3,2,1,2
SGC-0152,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2171,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,2,2,2,1,2,3,29,1,2,1,3,2,1,2
SGC-0153,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8858,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,5,4,2,3,1,1,4,35,3,3,2,3,2,2,2
SGC-0154,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3512,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,2,4,2,3,1,3,3,38,1,2,2,3,2,2,2
SGC-0155,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1158,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,3,3,3,1,1,1,3,26,3,2,1,3,2,2,2
SGC-0156,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2684,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,4,3,1,2,1,35,3,2,2,2,2,1,2
SGC-0157,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1498,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,3,4,2,1,1,3,23,1,2,1,3,2,1,2
SGC-0158,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5954,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,4,3,3,2,2,3,38,3,2,1,3,2,1,2
SGC-0159,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6416,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,1,9,retraining,1,5,4,2,1,3,4,59,3,1,1,3,2,1,2
SGC-0160,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3617,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,2,used_car,1,5,1,3,1,4,3,28,3,1,3,3,2,2,2
SGC-0161,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1291,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,4,2,1,2,2,35,3,2,2,3,2,1,2
SGC-0162,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1275,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,9,retraining,4,3,2,1,1,4,1,36,3,2,2,3,2,2,2
SGC-0163,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3972,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,4,2,2,1,4,2,25,3,1,1,3,2,2,2
SGC-0164,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3343,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,3,4,3,1,2,4,28,3,3,1,3,2,2,2
SGC-0165,UCI South German Credit,public_real_world_historical,individual,,,,,,,,392,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,6,repairs,1,2,4,2,1,4,2,23,3,1,1,3,2,2,2
SGC-0166,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2134,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,0,other,1,3,4,3,1,4,3,48,3,2,3,3,2,2,2
SGC-0167,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5771,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,4,4,2,1,2,3,25,3,2,2,3,2,1,2
SGC-0168,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4526,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,9,retraining,1,3,3,3,1,2,1,74,3,2,1,4,2,2,2
SGC-0169,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2788,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,4,2,2,2,3,3,24,1,2,2,3,2,1,2
SGC-0170,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1382,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,1,2,1,1,3,28,3,2,2,3,2,2,2
SGC-0171,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5848,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,3,furniture_equipment,1,3,4,3,1,1,3,24,3,2,1,3,2,1,2
SGC-0172,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1228,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,3,4,2,1,2,1,24,3,2,1,2,2,1,2
SGC-0173,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1297,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,3,furniture_equipment,1,3,3,4,1,4,1,23,3,1,1,3,2,1,2
SGC-0174,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1552,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,4,3,3,1,1,3,32,1,2,1,3,1,1,2
SGC-0175,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1963,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,4,4,3,1,2,3,31,3,1,2,4,1,2,2
SGC-0176,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3235,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,3,5,3,1,1,2,3,36,3,2,1,4,2,2,2
SGC-0177,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4139,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,9,retraining,2,3,3,3,1,3,2,27,3,2,2,2,2,2,2
SGC-0178,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1804,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,1,new_car,2,2,3,3,1,4,2,44,3,2,1,3,2,1,2
SGC-0179,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1950,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,1,4,4,3,1,1,3,34,2,2,2,3,2,2,2
SGC-0180,UCI South German Credit,public_real_world_historical,individual,,,,,,,,12749,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,3,furniture_equipment,3,4,4,3,1,1,3,37,3,2,1,4,2,2,2
SGC-0181,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1236,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,4,radio_television,1,2,1,2,1,4,1,23,3,1,1,3,2,2,2
SGC-0182,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1055,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,0,other,1,2,4,2,1,1,2,30,3,2,2,3,2,1,2
SGC-0183,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8072,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,0,9,retraining,5,2,2,3,1,3,3,25,1,2,3,3,2,1,2
SGC-0184,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2831,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,4,2,1,2,3,33,3,2,1,3,2,2,2
SGC-0185,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1449,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,1,4,3,2,1,2,3,27,3,2,2,3,2,1,2
SGC-0186,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5742,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,2,4,2,3,1,2,3,31,3,2,2,3,2,2,2
SGC-0187,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2390,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,5,4,3,1,3,3,50,3,2,1,3,2,2,2
SGC-0188,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3430,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,3,5,3,3,1,2,3,31,3,2,1,3,1,2,2
SGC-0189,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2273,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,6,repairs,1,4,3,3,1,1,3,32,3,2,2,3,1,1,2
SGC-0190,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2923,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,0,other,2,3,1,2,1,1,3,28,1,2,1,4,2,2,2
SGC-0191,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1901,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,2,3,4,3,1,4,3,29,3,1,1,4,2,2,2
SGC-0192,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3711,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,6,repairs,5,3,2,4,1,2,3,27,3,2,1,3,2,1,2
SGC-0193,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8487,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,5,4,1,2,1,2,3,24,3,2,1,3,2,1,2
SGC-0194,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2255,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,2,4,3,1,1,2,54,3,2,1,3,2,1,2
SGC-0195,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1262,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,3,3,3,1,2,3,25,3,2,1,3,2,1,2
SGC-0196,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7253,DEM,33,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,1,4,3,3,1,2,3,35,3,2,2,4,2,2,2
SGC-0197,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6761,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,0,other,1,4,1,3,1,3,4,45,3,2,2,4,1,2,2
SGC-0198,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1817,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,3,4,2,1,2,4,28,3,2,2,3,2,1,2
SGC-0199,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2141,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,2,4,3,3,1,1,4,35,3,2,1,3,2,1,2
SGC-0200,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3609,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,1,9,retraining,1,3,1,2,1,1,1,27,2,2,1,3,2,1,2
SGC-0201,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2333,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,3,5,4,3,1,2,3,30,1,2,1,4,2,1,2
SGC-0202,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7824,DEM,28,,,,,1,0,1=bad credit risk; 0=good credit risk,1,4,1,1,new_car,5,2,3,3,3,4,1,40,1,1,2,3,1,2,2
SGC-0203,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1445,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,1,3,furniture_equipment,5,4,4,3,1,4,3,49,1,2,1,2,2,1,2
SGC-0204,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7721,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,5,2,1,2,1,2,2,30,3,2,1,3,2,2,1
SGC-0205,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3763,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,5,4,2,3,2,2,1,24,3,2,1,2,2,1,1
SGC-0206,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4439,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,1,5,1,3,2,1,1,33,1,2,1,4,2,2,2
SGC-0207,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1107,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,3,2,3,1,2,1,20,3,1,1,4,1,2,2
SGC-0208,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1444,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,5,2,4,3,1,1,2,23,3,2,1,3,2,1,2
SGC-0209,UCI South German Credit,public_real_world_historical,individual,,,,,,,,12169,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,1,0,other,5,1,4,3,2,4,4,36,3,3,1,4,2,2,2
SGC-0210,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2753,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,2,5,3,3,2,4,3,35,3,2,1,3,2,2,2
SGC-0211,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1494,DEM,4,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,0,other,5,2,1,3,1,2,1,29,3,2,1,2,1,1,1
SGC-0212,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2828,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,1,2,used_car,3,3,4,3,1,4,1,22,2,2,1,3,2,2,2
SGC-0213,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2483,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,1,2,used_car,3,3,4,3,1,4,1,22,2,2,1,3,2,2,2
SGC-0214,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1299,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,0,other,1,3,1,3,1,1,1,74,3,2,3,1,1,1,1
SGC-0215,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1549,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,5,2,4,3,1,2,1,35,3,2,1,1,2,1,2
SGC-0216,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3949,DEM,10,,,,,1,0,1=bad credit risk; 0=good credit risk,1,3,2,0,other,1,2,1,3,3,1,2,37,3,2,1,2,1,1,2
SGC-0217,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2901,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,5,2,1,2,1,4,1,31,3,1,1,3,2,1,2
SGC-0218,UCI South German Credit,public_real_world_historical,individual,,,,,,,,709,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,0,other,4,2,2,4,1,2,1,27,3,2,1,1,2,1,1
SGC-0219,UCI South German Credit,public_real_world_historical,individual,,,,,,,,10722,DEM,47,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,2,1,2,1,1,1,35,3,2,1,2,2,2,2
SGC-0220,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1287,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,5,4,3,2,2,2,45,3,2,1,2,2,1,1
SGC-0221,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1940,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,1,3,furniture_equipment,1,2,3,3,2,4,4,36,1,3,1,4,2,2,2
SGC-0222,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3656,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,3,furniture_equipment,5,5,4,3,1,4,2,49,2,2,2,2,2,1,2
SGC-0223,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4679,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,1,4,3,3,1,3,3,35,3,2,2,2,2,2,2
SGC-0224,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8613,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,4,3,2,3,1,2,3,27,3,2,2,3,2,1,2
SGC-0225,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2659,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,4,3,4,3,1,2,3,28,3,2,1,3,2,1,2
SGC-0226,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1516,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,4,3,4,2,1,1,1,43,3,2,2,2,2,1,2
SGC-0227,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4380,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,2,3,3,3,1,4,3,35,3,2,1,2,1,2,2
SGC-0228,UCI South German Credit,public_real_world_historical,individual,,,,,,,,802,DEM,14,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,0,other,1,3,4,3,1,2,3,27,3,2,2,2,2,1,2
SGC-0229,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1572,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,4,5,4,2,1,4,1,36,1,2,1,2,2,1,2
SGC-0230,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3566,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,1,9,retraining,2,4,4,3,1,2,3,30,3,2,1,3,2,1,2
SGC-0231,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1278,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,5,4,3,1,1,1,36,3,2,1,4,2,2,2
SGC-0232,UCI South German Credit,public_real_world_historical,individual,,,,,,,,426,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,0,3,furniture_equipment,1,5,4,4,1,4,3,39,3,2,1,2,2,1,2
SGC-0233,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8588,DEM,39,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,2,5,4,3,1,2,3,45,3,2,1,4,2,2,2
SGC-0234,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3857,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,1,new_car,1,3,4,1,1,4,2,40,3,2,1,4,2,2,2
SGC-0235,UCI South German Credit,public_real_world_historical,individual,,,,,,,,685,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,4,2,4,1,3,3,25,1,2,1,2,2,1,2
SGC-0236,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1603,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,5,4,2,1,4,3,55,3,2,1,3,2,1,2
SGC-0237,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2241,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,5,4,3,1,2,1,50,3,2,2,3,2,1,2
SGC-0238,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2384,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,5,4,3,1,4,1,64,1,1,1,2,2,1,2
SGC-0239,UCI South German Credit,public_real_world_historical,individual,,,,,,,,601,DEM,4,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,2,1,2,1,3,1,23,3,1,1,2,1,1,2
